 108, 60, 577718455
 108, 60, 577720827
 108, 60, 577720827
 108, 60, 577720889
 108, 60, 577720889
 108, 60, 577720889
 108, 60, 577720905
 108, 60, 577720905
 108, 60, 577720920
 107, 58, 577723557
 106, 57, 577723588
 105, 56, 577723588
 104, 56, 577723603
 105, 56, 577723635
 107, 56, 577723650
 109, 56, 577723666
 112, 56, 577723666
 117, 57, 577723681
 122, 57, 577723681
 129, 57, 577723697
 136, 57, 577723697
 143, 57, 577723713
 151, 57, 577723713
 159, 57, 577723728
 168, 57, 577723728
 176, 56, 577723744
 182, 55, 577723744
 187, 55, 577723759
 192, 55, 577723759
 195, 55, 577723775
 197, 55, 577723775
 198, 55, 577723791
 199, 55, 577723791
 200, 56, 577724727
 201, 56, 577724742
 202, 57, 577724742
 205, 57, 577724758
 207, 58, 577724758
 209, 59, 577724773
 211, 60, 577724773
 213, 60, 577724789
 215, 60, 577724805
 217, 60, 577724820
 219, 60, 577724820
 220, 60, 577724820
 221, 60, 577724851
 221, 62, 577724867
 221, 64, 577724883
 222, 66, 577724883
 223, 69, 577724898
 223, 73, 577724898
 223, 78, 577724914
 223, 83, 577724914
 223, 90, 577724929
 222, 99, 577724929
 221, 107, 577724945
 220, 117, 577724945
 220, 125, 577724961
 220, 133, 577724961
 221, 139, 577724976
 225, 148, 577724976
 230, 154, 577724992
 235, 161, 577724992
 241, 168, 577725007
 250, 174, 577725007
 261, 181, 577725023
 274, 187, 577725023
 287, 194, 577725039
 305, 202, 577725039
 324, 213, 577725054
 348, 225, 577725054
 378, 241, 577725070
 408, 261, 577725070
 444, 284, 577725085
 480, 308, 577725085
 522, 336, 577725101
 571, 367, 577725101
 621, 398, 577725117
 673, 429, 577725117,O
 723, 460, 577725132
 766, 486, 577725132
 810, 512, 577725148
 846, 535, 577725148
 879, 557, 577725163
 904, 574, 577725163
 935, 591, 577725179
 953, 601, 577725179
 971, 610, 577725195
 987, 616, 577725210
 999, 621, 577725210
 1012, 625, 577725226
 1024, 629, 577725226
 1034, 632, 577725241
 1039, 633, 577725241
