 105, 42, 585383861
 105, 42, 585383861
 105, 42, 585383876
 110, 50, 585386887
 119, 61, 585386903
 132, 71, 585386903
 148, 78, 585386918
 155, 82, 585386918
 158, 82, 585386934
 158, 81, 585386934
 158, 79, 585386950
 158, 76, 585386965
 156, 70, 585386965
 152, 64, 585386981
 148, 58, 585386981
 141, 53, 585386996
 134, 47, 585386996
 126, 43, 585387012
 118, 37, 585387012
 109, 33, 585387028
 102, 31, 585387028
 96, 28, 585387043
 91, 26, 585387043
 88, 25, 585387059
 86, 25, 585387059
 85, 25, 585387074
 85, 24, 585387152
 86, 24, 585387293
 92, 28, 585387293
 100, 32, 585387308
 115, 40, 585387308
 130, 46, 585387324
 140, 51, 585387324
 146, 52, 585387340
 149, 52, 585387340
 148, 52, 585387386
 144, 51, 585387402
 142, 50, 585387402
 140, 49, 585387418
 138, 48, 585387418
 137, 47, 585387433
 136, 47, 585387433
 134, 47, 585387449
 131, 47, 585387449
 130, 47, 585387464
 130, 48, 585387464
 129, 49, 585387480
 129, 51, 585387480
 129, 55, 585387496
 129, 57, 585387496
 129, 59, 585387511
 128, 61, 585387527
 128, 63, 585387527
 128, 64, 585387542
 128, 65, 585387542
 128, 66, 585387558
 130, 66, 585387574
 132, 66, 585387589
 134, 65, 585387589
 136, 63, 585387605
 137, 61, 585387605
 139, 58, 585387620
 140, 57, 585387620
 140, 55, 585387636
 141, 54, 585387636
 142, 54, 585387652
 142, 53, 585387652
 143, 53, 585387667
 143, 54, 585387714
 143, 55, 585387730
 143, 56, 585387730
 143, 57, 585387917
 143, 59, 585387917
 144, 59, 585387932
 146, 60, 585387948
 149, 61, 585387948
 153, 62, 585387964
 154, 62, 585387964
 155, 62, 585388010
 155, 61, 585388010
 156, 61, 585388026
 156, 60, 585388026
 156, 58, 585388042
 156, 57, 585388057
 156, 58, 585388120
 156, 59, 585388120
 156, 61, 585388135
 156, 63, 585388135
 156, 65, 585388151
 156, 68, 585388166
 155, 72, 585388166
 155, 75, 585388182
 154, 78, 585388182
 154, 81, 585388198
 154, 86, 585388198
 154, 89, 585388213
 156, 92, 585388213
 158, 97, 585388229
 159, 100, 585388229
 161, 104, 585388244
 162, 105, 585388244
 163, 107, 585388260
 164, 109, 585388260
