 98, 45, 588730113
 99, 43, 588736478
 102, 39, 588736494
 106, 35, 588736510
 110, 32, 588736510
 115, 28, 588736510
 118, 24, 588736525
 122, 20, 588736525
 125, 17, 588736541
 126, 13, 588736541
 129, 11, 588736556
 130, 10, 588736556
 131, 8, 588736572
 132, 8, 588736572
 133, 8, 588736588
 134, 8, 588736588
 136, 8, 588736603
 136, 10, 588736603
 139, 12, 588736619
 140, 15, 588736619
 143, 20, 588736634
 146, 26, 588736634
 150, 32, 588736650
 154, 39, 588736650
 159, 47, 588736666
 165, 56, 588736681
 171, 65, 588736681
 176, 74, 588736697
 183, 84, 588736697
 190, 95, 588736712
 198, 107, 588736712
 205, 117, 588736728
 212, 126, 588736728
 216, 135, 588736744
 221, 142, 588736744
 227, 150, 588736759
 231, 156, 588736759
 235, 161, 588736775
 239, 167, 588736775
 243, 173, 588736790
 247, 178, 588736790
 251, 184, 588736806
 255, 192, 588736806
 259, 198, 588736822
 264, 205, 588736822
 269, 213, 588736837
 273, 220, 588736837
 277, 227, 588736853
 282, 235, 588736853
 285, 242, 588736868
 288, 250, 588736868
 291, 256, 588736884
 293, 263, 588736884
 295, 270, 588736900
 298, 277, 588736900
 300, 284, 588736915
 303, 292, 588736915
 306, 300, 588736931
 308, 309, 588736931
 311, 316, 588736946
 314, 326, 588736946
 316, 334, 588736962
 319, 343, 588736978
 323, 352, 588736978
 326, 360, 588736993
 329, 369, 588736993
 333, 376, 588737009
 336, 382, 588737009
 339, 388, 588737024
 341, 392, 588737024
 343, 395, 588737040
 343, 396, 588737040
 343, 398, 588737056
 343, 399, 588737071
 343, 398, 588737102
 342, 396, 588737118
 340, 392, 588737118
 338, 388, 588737134
 336, 383, 588737134
 333, 376, 588737149
 329, 368, 588737149
 323, 358, 588737165
 318, 350, 588737165
 312, 341, 588737180
 305, 331, 588737180
 299, 320, 588737196
 292, 307, 588737196
 286, 297, 588737212
 280, 287, 588737212
 276, 277, 588737227
 273, 267, 588737227
 269, 259, 588737243
