 108, 52, 141173900
 106, 52, 141175039
 105, 52, 141175039
 102, 52, 141175054
 98, 52, 141175054
 91, 52, 141175054
 81, 52, 141175070
 73, 52, 141175070
 64, 52, 141175085
 58, 52, 141175085
 55, 52, 141175101
 57, 52, 141175132
 62, 52, 141175132
 69, 52, 141175148
 77, 52, 141175148
 84, 52, 141175163
 89, 52, 141175163
 95, 52, 141175179
 99, 52, 141175179
 103, 52, 141175195
 108, 52, 141175195
 112, 52, 141175210
 116, 52, 141175210
 121, 52, 141175226
 124, 52, 141175226
 127, 49, 141175241
 131, 45, 141175241
 134, 42, 141175257
 140, 31, 141175273
 143, 22, 141175288
 145, 17, 141175288
 149, 10, 141175304
 150, 7, 141175319
 152, 4, 141175319
 155, 0, 141175335
 156, 0, 141175335
 158, 0, 141175351
 160, 0, 141175351
 162, 0, 141175366
 163, 0, 141175366
 164, 0, 141175382
 165, 0, 141175429
 166, 0, 141175429
 169, 1, 141175460
 173, 3, 141175491
 175, 4, 141175491
 177, 6, 141175491
 179, 6, 141175538
 189, 11, 141175538
 191, 12, 141175538
 195, 12, 141175569
 197, 12, 141175569
 198, 12, 141175569
 200, 12, 141175585
 202, 12, 141175585
 203, 12, 141175600
 204, 12, 141175600
 206, 12, 141175616
 208, 12, 141175616
 209, 12, 141175631
 211, 12, 141175631
 214, 11, 141175647
 217, 11, 141175647
 220, 11, 141175663
 224, 11, 141175663
 228, 11, 141175678
 231, 11, 141175678
 235, 11, 141175694
 240, 11, 141175694
 243, 12, 141175709
 245, 13, 141175709
 247, 14, 141175725
 250, 17, 141175725
 253, 19, 141175741
 256, 23, 141175741
 260, 28, 141175756
 264, 31, 141175772
 269, 38, 141175772
 275, 43, 141175787
 281, 49, 141175787
 288, 55, 141175803
 293, 58, 141175803
 298, 62, 141175819
 301, 66, 141175819
 305, 69, 141175834
 307, 70, 141175834
 309, 72, 141175850
 310, 72, 141175850
 311, 73, 141175865
 313, 73, 141175865
 314, 74, 141175881
 316, 74, 141175881
 318, 74, 141175897
 321, 74, 141175897
 325, 74, 141175912
 329, 74, 141175928
 332, 74, 141175928
 336, 74, 141175928
 340, 74, 141175943
 348, 74, 141175975
 349, 74, 141175975
 350, 74, 141176037
 352, 74, 141176053
 353, 74, 141176068
 354, 74, 141176193
 354, 73, 141176240
 354, 72, 141176255
 354, 71, 141176271
 354, 70, 141176271
 354, 69, 141176287
 353, 68, 141176302
 353, 67, 141176302
 353, 66, 141176318
 353, 65, 141176333
 353, 64, 141176380
 353, 63, 141176443
 353, 62, 141176458
 354, 62, 141176645
 355, 62, 141176677
 356, 62, 141176692
 357, 62, 141176708
 358, 62, 141176708
 359, 62, 141176723
 361, 62, 141176723
 362, 62, 141176739
 364, 62, 141176739
 366, 62, 141176755
 369, 62, 141176755
 372, 63, 141176770
 376, 64, 141176770
 381, 66, 141176786
 385, 68, 141176786
 390, 69, 141176802
 395, 71, 141176802
 399, 72, 141176817
 403, 74, 141176817
 406, 76, 141176833
 407, 77, 141176833
 409, 78, 141176848
 410, 79, 141176848
 412, 81, 141176864
 412, 82, 141176864
 414, 83, 141176880
 414, 86, 141176880
 415, 87, 141176895
 415, 90, 141176895
 415, 93, 141176911
 415, 96, 141176911
 416, 99, 141176926
 416, 103, 141176926
 417, 107, 141176942
 418, 111, 141176942
 420, 117, 141176989
 432, 151, 141177004
 435, 158, 141177004
 438, 165, 141177020
 450, 193, 141177051
 453, 204, 141177067
 454, 210, 141177082
 454, 216, 141177082
 455, 221, 141177098
 455, 238, 141177114
 455, 246, 141177129
 456, 254, 141177145
 456, 256, 141177160
 457, 259, 141177160
 458, 261, 141177176
 460, 264, 141177176
 463, 267, 141177192
 467, 271, 141177192
 472, 275, 141177207
 478, 280, 141177207
 487, 286, 141177223
 496, 291, 141177223
 504, 296, 141177238
 514, 300, 141177238
 523, 304, 141177254
 533, 308, 141177254
 543, 310, 141177270
 551, 311, 141177270
 559, 312, 141177285
 568, 312, 141177285
 576, 312, 141177301
 583, 313, 141177301
 590, 313, 141177316
 597, 313, 141177332
 602, 313, 141177332
 606, 313, 141177348
 611, 314, 141177348
 614, 315, 141177363
 616, 315, 141177363
 620, 317, 141177379
 623, 319, 141177379
 625, 320, 141177394
