 123, 35, 10530941
 122, 35, 10531284
 120, 35, 10531299
 117, 35, 10531299
 111, 36, 10531315
 101, 38, 10531315
 89, 42, 10531331
 75, 45, 10531331
 59, 49, 10531346
 34, 57, 10531362
 8, 65, 10531362
 0, 73, 10531377
 0, 82, 10531377
 0, 91, 10531393
 0, 102, 10531393
 0, 115, 10531409
 0, 125, 10531409
 0, 138, 10531424
 0, 149, 10531424
 0, 159, 10531440
 0, 167, 10531440
 0, 172, 10531455
 0, 176, 10531455
 0, 178, 10531471
 0, 180, 10531471
 0, 181, 10531487
 0, 182, 10531502
 1, 181, 10532313
 5, 180, 10532313
 9, 177, 10532329
 16, 173, 10532329
 23, 166, 10532345
 31, 157, 10532345
 38, 148, 10532360
 44, 138, 10532360
 50, 128, 10532376
 52, 120, 10532376
 54, 113, 10532391
 54, 107, 10532391
 54, 105, 10532407
 52, 105, 10532407
 49, 106, 10532423
 43, 114, 10532423
 36, 127, 10532438
 28, 147, 10532438
 19, 178, 10532454
 10, 216, 10532454
 4, 259, 10532469
 4, 301, 10532469
 7, 346, 10532485
 19, 391, 10532485
 35, 428, 10532501
 57, 459, 10532501
 81, 481, 10532516
 162, 508, 10532547
 184, 504, 10532547
 205, 495, 10532547
 219, 483, 10532563
 231, 466, 10532563
 237, 449, 10532579
 239, 431, 10532579
 238, 413, 10532594
 232, 398, 10532594
 225, 387, 10532610
 217, 377, 10532625
 208, 370, 10532625
 199, 367, 10532641
 190, 366, 10532641
 182, 366, 10532657
 175, 368, 10532657
 167, 371, 10532672
 160, 376, 10532672
 155, 381, 10532688
 151, 386, 10532688
 148, 392, 10532703
 148, 397, 10532703
 148, 400, 10532719
 149, 403, 10532719
 154, 406, 10532735
 161, 407, 10532735
 175, 406, 10532766
 183, 401, 10532766
 189, 395, 10532766
 193, 388, 10532781
 197, 380, 10532781
 200, 372, 10532797
 201, 366, 10532797
 201, 362, 10532813
 201, 357, 10532813
 202, 357, 10532891
 204, 357, 10532906
 207, 358, 10532922
 213, 360, 10532922
 219, 361, 10532937
 223, 363, 10532937
 227, 364, 10532953
 228, 366, 10532953
 229, 367, 10532969
 229, 368, 10532969
 228, 368, 10532984
 224, 369, 10532984
 218, 369, 10533000
 215, 369, 10533015
 216, 369, 10533031
 221, 369, 10533031
 229, 370, 10533047
 240, 371, 10533047
 254, 372, 10533062
 269, 372, 10533062
 285, 372, 10533078
 300, 372, 10533078
 314, 369, 10533093
 326, 366, 10533093
 336, 362, 10533109
 343, 357, 10533109
 347, 353, 10533125
 349, 350, 10533125
 351, 348, 10533140
 351, 345, 10533140
 351, 343, 10533156
 351, 342, 10533156
 350, 341, 10533171
 351, 341, 10533203
 351, 342, 10533203
 352, 342, 10533218
 353, 344, 10533234
 355, 345, 10533234
 358, 347, 10533249
 361, 349, 10533249
 366, 352, 10533265
 369, 353, 10533265
 374, 355, 10533281
 378, 355, 10533281
 382, 355, 10533296
 387, 355, 10533296
 391, 353, 10533312
 395, 351, 10533312
 399, 349, 10533327
 403, 348, 10533327
 407, 347, 10533343
 413, 345, 10533343
 418, 345, 10533359
 425, 345, 10533359
 434, 345, 10533374
 443, 346, 10533374
 456, 348, 10533390
 468, 352, 10533390
 482, 355, 10533405
 498, 359, 10533405
 512, 361, 10533421
 525, 364, 10533421
 536, 366, 10533437
 546, 368, 10533437
 552, 368, 10533452
 557, 369, 10533452
 560, 369, 10533468
 561, 369, 10533483
 561, 370, 10533499
 560, 371, 10533515
 559, 373, 10533515
 558, 376, 10533546
 558, 379, 10533546
 558, 383, 10533546
 561, 393, 10533561
 565, 399, 10533577
 570, 406, 10533577
 576, 412, 10533593
 585, 417, 10533593
 593, 422, 10533608
 602, 426, 10533608
 612, 428, 10533624
 622, 431, 10533624
 633, 431, 10533639
 642, 431, 10533639,O
 651, 429, 10533655,O
 658, 426, 10533655,O
 664, 422, 10533671,O
 669, 417, 10533671,O
 673, 413, 10533686,O
 675, 410, 10533686,O
 675, 407, 10533702,O
 675, 405, 10533702,O
 675, 403, 10533717,O
 674, 402, 10533717,O
 672, 402, 10533733,O
 670, 402, 10533733,O
 668, 402, 10533749,O
 666, 403, 10533749,O
 665, 404, 10533764,O
 663, 406, 10533764,O
 663, 408, 10533780,O
 663, 410, 10533780,O
 663, 412, 10533795,O
 663, 414, 10533795,O
 663, 416, 10533811,O
 664, 418, 10533811,O
 665, 420, 10533827,O
 666, 420, 10533827,O
 667, 421, 10533842,O
 668, 421, 10533858,O
 668, 422, 10533873,O
 669, 422, 10533873,O
 670, 422, 10533889,O
 671, 422, 10533998,O
