 120, 48, 143312939
 121, 48, 143317369
 122, 48, 143317369
 123, 48, 143317385
 125, 48, 143317400
 127, 48, 143317416
 128, 48, 143317416
 130, 48, 143317432
 132, 48, 143317432
 133, 48, 143317447
 134, 48, 143317447
 136, 49, 143317463
 137, 51, 143317463
 138, 51, 143317478
 139, 53, 143317478
 140, 54, 143317494
 141, 56, 143317494
 144, 58, 143317510
 146, 60, 143317525
 148, 62, 143317525
 151, 66, 143317541
 155, 70, 143317541
 159, 73, 143317556
 164, 78, 143317556
 168, 85, 143317572
 172, 90, 143317572
 177, 96, 143317588
 181, 102, 143317588
 185, 109, 143317603
 189, 116, 143317603
 193, 122, 143317619
 196, 127, 143317619
 200, 133, 143317634
 203, 136, 143317634
 205, 141, 143317650
 207, 143, 143317650
 210, 147, 143317666
 213, 150, 143317666
 215, 153, 143317681
 220, 156, 143317681
 223, 159, 143317697
 228, 163, 143317697
 235, 168, 143317712
 241, 174, 143317712
 246, 179, 143317728
 252, 184, 143317728
 260, 190, 143317744
 266, 196, 143317744
 274, 202, 143317759
 281, 209, 143317759
 289, 215, 143317775
 295, 221, 143317775
 304, 228, 143317790
 311, 236, 143317790
 318, 243, 143317806
 325, 250, 143317806
 331, 256, 143317822
 339, 264, 143317837
 345, 272, 143317837
 353, 281, 143317853
 362, 289, 143317853
 370, 298, 143317868
 377, 305, 143317868
 384, 314, 143317884
 391, 323, 143317884
 398, 331, 143317900
 403, 338, 143317900
 410, 347, 143317915
 415, 355, 143317915
 422, 365, 143317931
 430, 374, 143317931
 439, 383, 143317946
 447, 392, 143317946
 454, 401, 143317962
 462, 408, 143317962
 468, 415, 143317978
 475, 421, 143317978
 480, 425, 143317993
 482, 429, 143317993
 487, 431, 143318009
 491, 434, 143318009
 494, 437, 143318024
 499, 440, 143318024
 504, 442, 143318040
 508, 444, 143318040
 515, 447, 143318056
 519, 450, 143318056
 522, 452, 143318071
 525, 453, 143318071
 527, 456, 143318087
 530, 457, 143318087
 532, 459, 143318102
 533, 461, 143318102
 536, 463, 143318118
 538, 466, 143318118
 541, 470, 143318134
 545, 473, 143318134
 547, 477, 143318149
 551, 482, 143318165
 554, 487, 143318165
 557, 491, 143318180
 559, 496, 143318180
 560, 499, 143318196
 560, 502, 143318196
 561, 505, 143318212
 562, 507, 143318212
 562, 509, 143318227
 562, 510, 143318227
 563, 512, 143318243
 563, 513, 143318243
 563, 514, 143318258
 564, 514, 143318258
 565, 514, 143318274
 566, 514, 143318274
 568, 514, 143318290
 571, 514, 143318290
 573, 514, 143318305
 575, 514, 143318305
 577, 513, 143318321
 580, 511, 143318321
 582, 510, 143318336
 584, 508, 143318336
 586, 508, 143318352
 587, 506, 143318352
 588, 505, 143318368
 589, 504, 143318368
 590, 504, 143318383
 590, 503, 143318399
 591, 502, 143318399
 591, 501, 143318414
 592, 500, 143318414
 593, 500, 143318430
 593, 499, 143318430
 594, 499, 143318446
 594, 497, 143318446
 595, 497, 143318461
 596, 497, 143318477
 596, 496, 143318477
 597, 495, 143318492
 598, 494, 143318524
 598, 493, 143318524
 599, 493, 143318539
 599, 492, 143318555
 599, 491, 143318570
 599, 490, 143318570
 599, 489, 143318586
 599, 487, 143318602
 599, 486, 143318617
 599, 485, 143318617
 599, 484, 143318633
 599, 483, 143318633
 599, 482, 143318648
 600, 480, 143318648
 601, 478, 143318664
 602, 476, 143318680
 602, 475, 143318680
 602, 474, 143318695
 603, 473, 143318695
 604, 473, 143318726
 604, 472, 143318742
 605, 471, 143318758
 605, 470, 143318773
 606, 470, 143318789
 607, 469, 143318789
 607, 468, 143318804
 608, 467, 143318820
 608, 466, 143318820
 610, 465, 143318836
 610, 464, 143318836
 611, 462, 143318851
 612, 462, 143318867
 612, 461, 143318867
 613, 461, 143318882
 613, 460, 143318898
 614, 459, 143318914
 615, 459, 143318914
 616, 458, 143318929
 618, 457, 143318929
