 122, 41, 586588922
 122, 40, 586591839
 122, 38, 586591855
 122, 37, 586592291
 122, 36, 586592307
 123, 36, 586592323
 124, 36, 586592338
 124, 37, 586592432
 124, 38, 586592447
 124, 39, 586592447
 123, 41, 586592463
 122, 42, 586592479
 122, 44, 586592479
 121, 44, 586592494
 121, 43, 586592666
 123, 40, 586592681
 126, 37, 586592681
 129, 32, 586592697
 132, 29, 586592697
 135, 25, 586592713
 138, 20, 586592713
 140, 17, 586592728
 143, 14, 586592728
 146, 10, 586592744
 147, 7, 586592744
 149, 6, 586592759
 149, 4, 586592775
 149, 3, 586592853
 150, 2, 586592869
 150, 1, 586592869
 151, 0, 586592884
 152, 0, 586592884
 153, 0, 586592900
 154, 0, 586592900
 155, 0, 586592978
 156, 0, 586593009
 157, 0, 586593025
 158, 0, 586593056
 160, 1, 586593071
 161, 2, 586593087
 162, 2, 586593087
 163, 3, 586593103
 164, 4, 586593103
 166, 5, 586593118
 167, 6, 586593118
 168, 6, 586593134
 168, 7, 586593134
 168, 8, 586593149
 168, 9, 586593149
 168, 10, 586593165
 168, 11, 586593165
 168, 12, 586593181
 168, 13, 586593181
 168, 15, 586593196
 168, 16, 586593196
 170, 16, 586593212
 170, 17, 586593212
 171, 17, 586593415
 172, 17, 586593430
 174, 18, 586593430
 176, 19, 586593446
 178, 20, 586593446
 181, 21, 586593461
 186, 23, 586593461
 191, 25, 586593477
 195, 27, 586593477
 202, 29, 586593493
 210, 31, 586593493
 218, 33, 586593508
 225, 36, 586593508
 231, 38, 586593524
 239, 41, 586593524
 246, 44, 586593539
 252, 47, 586593539
 257, 50, 586593555
 262, 54, 586593555
 267, 58, 586593571
 271, 62, 586593571
 275, 67, 586593586
 279, 72, 586593586
 285, 78, 586593602
 290, 84, 586593602
 295, 92, 586593617
 302, 99, 586593617
 310, 108, 586593633
 319, 117, 586593633
 328, 125, 586593649
 337, 134, 586593649
 346, 145, 586593664
 355, 154, 586593664
 363, 165, 586593680
 370, 175, 586593680
 376, 187, 586593695
 383, 198, 586593695
 388, 211, 586593711
 394, 222, 586593727
 399, 233, 586593727
 405, 242, 586593742
 410, 251, 586593742
 414, 259, 586593758
 420, 264, 586593758
 423, 270, 586593773
 425, 274, 586593773
 428, 278, 586593789
 430, 280, 586593789
 430, 282, 586593805
 428, 279, 586593961
 425, 279, 586593961
 424, 279, 586593976
 422, 279, 586593976
 420, 279, 586593992
 418, 280, 586593992
 417, 281, 586594007
 416, 284, 586594007
 414, 285, 586594023
 414, 287, 586594039
 414, 289, 586594039
 414, 290, 586594054
 414, 293, 586594054
 414, 295, 586594070
 414, 298, 586594070
 415, 302, 586594085
 418, 305, 586594085
 421, 310, 586594101
 424, 314, 586594101
 428, 317, 586594117
 432, 322, 586594117
 436, 330, 586594132
 442, 336, 586594132
 446, 345, 586594148
 450, 353, 586594148
 453, 362, 586594163
 458, 372, 586594163
 461, 382, 586594179
 463, 392, 586594179
 464, 399, 586594195
 465, 404, 586594195
 465, 410, 586594210
 465, 413, 586594210
 465, 415, 586594226
 465, 417, 586594226
 463, 419, 586594397
 462, 421, 586594413
 458, 425, 586594413
 454, 430, 586594429
 450, 436, 586594429
 446, 440, 586594444
 446, 442, 586594444
 446, 443, 586594460
 448, 443, 586594475
 450, 443, 586594491
 453, 443, 586594491
 456, 443, 586594507
 461, 441, 586594507
 465, 438, 586594522
 471, 434, 586594522
 477, 430, 586594538
 483, 425, 586594538
 489, 421, 586594553
 494, 417, 586594553
 499, 412, 586594569
 503, 408, 586594569
 507, 405, 586594585
 508, 403, 586594585
 510, 401, 586594600
 512, 400, 586594600
 513, 399, 586594616
 514, 399, 586594631
 514, 398, 586594647
 515, 398, 586594663
 516, 397, 586594663
 520, 395, 586594678
 523, 392, 586594678
 526, 391, 586594694
 530, 388, 586594694
 532, 386, 586594709
 535, 385, 586594709
 537, 383, 586594725
 538, 383, 586594725
 539, 382, 586594741
 541, 381, 586594741
 542, 380, 586594756
 543, 379, 586594756
 544, 379, 586594772
 545, 379, 586594865
 546, 379, 586594881
 547, 379, 586594897
 548, 379, 586594897
 548, 380, 586594943
 548, 381, 586594959
 548, 382, 586594959
 548, 381, 586595021
 548, 378, 586595037
 548, 377, 586595037
 548, 376, 586595053
 548, 375, 586595162
 547, 375, 586595177
 546, 375, 586595177
 545, 375, 586595193
 544, 375, 586595193
 542, 375, 586595209
 541, 375, 586595209
 539, 375, 586595224
 538, 376, 586595224
 536, 377, 586595240
 534, 379, 586595240
 533, 380, 586595255
 532, 380, 586595271
 532, 381, 586595271
 532, 382, 586595287
 531, 382, 586595333
 530, 382, 586595333
 529, 382, 586595349
 527, 382, 586595349
 526, 382, 586595365
 524, 382, 586595365
 523, 381, 586595380
 522, 381, 586595380
 522, 380, 586595411
 522, 379, 586595427
 524, 377, 586595443
 526, 375, 586595443
 530, 372, 586595458
 535, 367, 586595458
 539, 363, 586595474
 544, 358, 586595474
 548, 353, 586595489
 553, 348, 586595489
 555, 346, 586595505
 557, 344, 586595505
 559, 341, 586595521
 560, 339, 586595521
 560, 338, 586595536
 561, 338, 586595599
 562, 338, 586595630
 563, 337, 586595645
 564, 335, 586595661
 565, 335, 586595692
 566, 335, 586595723
 567, 335, 586595739
 569, 335, 586595755
 570, 335, 586595770
 571, 335, 586595786
 572, 336, 586595801
 573, 336, 586595801
 573, 337, 586595817
 574, 337, 586595817
 575, 337, 586595833
 576, 338, 586595848
 578, 339, 586595864
 579, 339, 586595879
 580, 339, 586595895
 581, 339, 586595895
 582, 339, 586595911
 584, 339, 586595926
 585, 339, 586595942
 587, 339, 586595942
 588, 337, 586595957
 591, 337, 586595957
 593, 334, 586595973
 596, 332, 586595973
 601, 328, 586595989
 606, 324, 586595989
 611, 320, 586596004
 615, 316, 586596004
 619, 312, 586596020
 622, 310, 586596020
 625, 306, 586596035
 627, 305, 586596035
 631, 302, 586596051
 632, 301, 586596051
