 103, 44, 17509365
 103, 44, 17509380
 103, 44, 17509380
 103, 43, 17512531
 102, 42, 17512547
 100, 40, 17512563
 94, 34, 17512563
 87, 11, 17512578
 78, 0, 17512578
 67, 0, 17512594
 56, 0, 17512594
 52, 0, 17512609
 53, 0, 17512609
 65, 0, 17512625
 92, 0, 17512625
 124, 0, 17512641
 165, 0, 17512641
 209, 0, 17512656
 263, 0, 17512672
 319, 0, 17512672
 386, 0, 17512687
 457, 0, 17512687
 539, 0, 17512703
 624, 0, 17512703
 714, 0, 17512719
 814, 0, 17512719
 919, 0, 17512734
 1019, 0, 17512734
 1108, 0, 17512750
 1189, 0, 17512750
 1263, 0, 17512765
 1279, 0, 17512765
 1276, 0, 17512999
 1218, 0, 17513046
 1194, 10, 17513046
 1171, 26, 17513062
 1144, 56, 17513062
 1119, 92, 17513077
 1095, 138, 17513077
 1072, 192, 17513093
 1051, 250, 17513093
 1032, 317, 17513109
 1008, 386, 17513109
 982, 456, 17513124
 956, 529, 17513124
 925, 599, 17513140
 894, 672, 17513140
 861, 745, 17513155
 830, 799, 17513155
 797, 799, 17513171
 763, 799, 17513171
 732, 799, 17513187
 706, 799, 17513187
 682, 799, 17513202
 662, 799, 17513202
 647, 799, 17513218
 634, 799, 17513218
 624, 799, 17513233
 620, 799, 17513233
 619, 799, 17513249
 620, 799, 17513265
 622, 799, 17513280
 625, 799, 17513296
 628, 799, 17513296
 631, 799, 17513311
 635, 799, 17513311
 638, 799, 17513327
 641, 799, 17513327
 644, 799, 17513343
 646, 799, 17513343
 647, 799, 17513358
 648, 799, 17513358
 647, 798, 17513389
 645, 794, 17513389
 640, 785, 17513405
 636, 773, 17513405
 629, 756, 17513421
 621, 731, 17513421
 613, 703, 17513436
 604, 670, 17513436
 598, 637, 17513452
 592, 605, 17513452
 587, 573, 17513467
 584, 543, 17513467
 582, 512, 17513483
 582, 484, 17513483
 582, 456, 17513499
 582, 431, 17513499
 582, 409, 17513514
 582, 387, 17513514
 582, 370, 17513530
 582, 355, 17513530
 582, 340, 17513545
 582, 328, 17513545
 583, 317, 17513561
 584, 306, 17513577
 586, 296, 17513577
 588, 287, 17513592
 591, 277, 17513592
 593, 269, 17513608
 597, 260, 17513608
 599, 253, 17513623
 602, 245, 17513623
 604, 237, 17513639
 605, 232, 17513639
 605, 226, 17513655
 605, 222, 17513655
 602, 218, 17513670
 600, 215, 17513670
 596, 211, 17513686
 592, 207, 17513686
 587, 203, 17513701
 585, 200, 17513701
 581, 197, 17513717
 579, 194, 17513717
 579, 191, 17513733
 579, 190, 17513733
 579, 192, 17513764
 579, 195, 17513764
 579, 199, 17513779
 579, 204, 17513779
 579, 213, 17513795
 579, 221, 17513795
 579, 232, 17513811
 579, 241, 17513811
 579, 251, 17513826
 579, 262, 17513826
 579, 271, 17513842
 579, 279, 17513842
 579, 288, 17513857
 579, 294, 17513857
 579, 300, 17513873
 579, 306, 17513873
 579, 309, 17513889
 579, 311, 17513889
 579, 313, 17513904
 579, 315, 17513920
 579, 317, 17513920
 579, 318, 17513935
 579, 319, 17513935
 579, 320, 17513951
 579, 321, 17513951
 580, 323, 17513967
 580, 324, 17513967
 581, 325, 17513982
 581, 328, 17513982
 582, 330, 17513998
 584, 332, 17513998
 585, 335, 17514013
 587, 339, 17514013
 589, 342, 17514029
 591, 344, 17514029
 594, 348, 17514045
 596, 350, 17514045
 598, 352, 17514060
 601, 353, 17514060
 604, 354, 17514076
 607, 355, 17514076
 610, 356, 17514091
 613, 356, 17514091
 615, 356, 17514107
 618, 356, 17514107
 621, 356, 17514123
 623, 356, 17514123
 624, 356, 17514138
 626, 356, 17514138
 627, 356, 17514154
 627, 357, 17514216
 627, 359, 17514232
 627, 360, 17514247
 629, 362, 17514247
 630, 365, 17514263
 632, 368, 17514263
 636, 372, 17514279
 640, 377, 17514279
 643, 380, 17514294
 648, 385, 17514294
 652, 389, 17514310
 657, 392, 17514310
 661, 396, 17514325
 663, 398, 17514325
 665, 400, 17514341,O
 668, 402, 17514341,O
 669, 403, 17514357,O
 671, 405, 17514357,O
 671, 406, 17514372,O
 672, 407, 17514372,O
 673, 409, 17514388,O
 674, 409, 17514403,O
 674, 410, 17514403,O
 674, 411, 17514419,O
 674, 412, 17514419,O
 675, 415, 17514435,O
 676, 417, 17514435,O
 676, 418, 17514450,O
 677, 420, 17514450,O
 677, 422, 17514466,O
 677, 423, 17514466,O
 678, 424, 17514481,O
 679, 425, 17514513,O
 679, 426, 17514575,O
 680, 426, 17514606,O
 680, 427, 17514715,O
,, 17514762,Click
 680, 427, 17514762
 680, 426, 17514903
 680, 425, 17514981
 679, 425, 17515090
 678, 426, 17515105
 677, 427, 17515105
 674, 429, 17515121
 672, 431, 17515121
 668, 435, 17515137
 664, 441, 17515137
 660, 447, 17515152
 657, 454, 17515152
 653, 462, 17515168
 650, 469, 17515183
 646, 478, 17515183
 644, 486, 17515199
 642, 495, 17515199
 639, 503, 17515215
 637, 510, 17515215
 635, 516, 17515230
 633, 522, 17515230
 632, 527, 17515246
 630, 531, 17515246
 629, 534, 17515261
 627, 535, 17515261,T
 627, 537, 17515277,T
 626, 538, 17515277,T
 626, 539, 17515293,T
 626, 540, 17515339,T
 627, 541, 17515355,T
 627, 542, 17515386,T
 627, 543, 17515417,T
 626, 543, 17515417,T
 626, 544, 17515433,T
 626, 545, 17515449,T
 625, 545, 17515464,T
 625, 546, 17515464,T
 624, 547, 17515495,T
 623, 548, 17515511,T
 622, 548, 17515542,T
,, 17515714,Click
 623, 549, 17515714
 623, 548, 17515854
 622, 548, 17515917
 622, 549, 17515979
 623, 549, 17516010
 624, 549, 17516026
 625, 548, 17516026
 627, 545, 17516041
 628, 542, 17516041
 630, 536, 17516057
