 103, 28, 588957329
 103, 27, 588959451
 103, 26, 588959482
 103, 25, 588959497
 102, 23, 588959513
 101, 22, 588959513
 99, 20, 588959529
 97, 18, 588959529
 95, 16, 588959544
 91, 13, 588959544
 85, 9, 588959560
 79, 6, 588959560
 71, 4, 588959575
 58, 0, 588959575
 44, 0, 588959591
 27, 0, 588959591
 7, 0, 588959607
 0, 0, 588959607
 0, 1, 588959825
 0, 2, 588960293
 0, 3, 588960309
 0, 4, 588960309
 0, 5, 588960324
 0, 6, 588960324
 0, 8, 588960340
 0, 10, 588960340
 0, 11, 588960355
 0, 13, 588960355
 0, 16, 588960371
 0, 18, 588960371
 0, 20, 588960387
 0, 22, 588960387
 0, 25, 588960402
 0, 27, 588960402
 0, 28, 588960418
 0, 30, 588960418
 0, 32, 588960433
 0, 34, 588960449
 0, 35, 588960465
 0, 37, 588960480
 0, 38, 588960480
 0, 39, 588960496
 0, 40, 588960496
 0, 41, 588960511
 0, 46, 588960527
 0, 47, 588960543
 0, 50, 588960543
 0, 52, 588960558
 0, 53, 588960558
 0, 55, 588960574
 0, 57, 588960574
 0, 59, 588960589
 0, 61, 588960589
 0, 64, 588960605
 1, 67, 588960605
 3, 72, 588960621
 5, 77, 588960621
 8, 81, 588960636
 14, 89, 588960636
 19, 98, 588960652
 25, 105, 588960652
 31, 115, 588960667
 38, 127, 588960667
 45, 138, 588960683
 54, 152, 588960683
 63, 168, 588960699
 73, 184, 588960699
 85, 206, 588960714
 95, 225, 588960714
 106, 241, 588960730
 114, 257, 588960745
 121, 270, 588960745
 131, 289, 588960761
 140, 307, 588960761
 148, 326, 588960777
 155, 346, 588960777
 165, 372, 588960792
 173, 400, 588960792
 182, 430, 588960808
 189, 463, 588960808
 196, 495, 588960823
 202, 528, 588960823
 206, 565, 588960839
 208, 605, 588960839
 210, 644, 588960855
 211, 689, 588960855
 213, 737, 588960870
 213, 786, 588960870
 213, 799, 588960886
 215, 799, 588960933
 218, 799, 588960948
 224, 799, 588960948
 235, 799, 588960964
 247, 799, 588960964
 283, 799, 588960979
 360, 799, 588961011
 386, 799, 588961026
 412, 799, 588961026
 491, 799, 588961057
 515, 799, 588961057
 537, 799, 588961057
 561, 799, 588961073
 579, 799, 588961089
 594, 799, 588961089
 606, 799, 588961104
 613, 799, 588961104
 619, 799, 588961120
 623, 799, 588961120
 626, 799, 588961135
 627, 799, 588961135
 625, 799, 588961151
 622, 799, 588961167
 617, 799, 588961167
 610, 799, 588961182
 599, 799, 588961182
 590, 799, 588961198
 576, 799, 588961198
 562, 799, 588961213
 546, 799, 588961213
 527, 799, 588961229
 505, 799, 588961229
 485, 799, 588961245
 462, 799, 588961245
 436, 799, 588961260
 408, 799, 588961260
 382, 799, 588961276
 358, 799, 588961276
